x,y,Name,Genre,Critic_Score,User_Score,Global_Sales,Year
10.621074000190424,25.96149230169614,Wii Sports,Sports,7.7,8.0,82.86,2006.0
5.347103740739937,11.163247282123615,Mario Kart Wii,Racing,8.2,8.3,37.14,2008.0
4.588813159881701,9.973276702487254,Wii Sports Resort,Sports,8.0,8.0,33.09,2009.0
5.129258868350025,9.00032222312516,New Super Mario Bros.,Platform,9.1,8.5,30.8,2006.0
4.745716151207735,8.882449882500723,New Super Mario Bros. Wii,Platform,8.6,8.4,30.22,2009.0
5.001159881662597,8.996268099466263,Minecraft,Misc,10.0,7.5,30.01,2010.0
2.110009626729707,8.973812582614384,Wii Play,Misc,5.9,6.5,28.02,2007.0
1.9782846449661344,7.657082546319806,Kinect Adventures!,Party,6.7,6.4,24.0,2010.0
4.28394607145116,6.659025489591157,Mario Kart DS,Racing,9.1,8.6,23.6,2005.0
3.0906651741190596,6.732478170380344,Wii Fit,Sports,7.9,7.7,22.67,2008.0
2.7512974970735478,6.357258226707156,Wii Fit Plus,Sports,8.0,7.3,21.13,2009.0
3.88279061111079,5.679415128601162,Grand Theft Auto V,Action,9.4,8.3,20.32,2013.0
3.92397114308136,5.359077489906995,Grand Theft Auto V,Action,9.7,8.3,19.39,2014.0
2.980650233072568,5.05842095967077,Mario Kart 7,Racing,8.2,8.3,18.11,2011.0
3.909762337169235,4.482516601132003,Grand Theft Auto: San Andreas,Action,9.5,9.0,17.3,2004.0
3.7189623074400426,4.169336995387004,Grand Theft Auto: Vice City,Action,9.6,8.8,16.15,2002.0
3.321543221279558,3.8918980923434034,Mario Kart 8 Deluxe,Racing,9.3,8.6,15.02,2017.0
3.469160621201028,3.7908745254004854,Counter-Strike: Source,Shooter,9.3,8.9,15.0,2004.0
3.2053075714405654,3.913265786146044,Gran Turismo 3: A-Spec,Racing,9.3,8.4,14.89,2001.0
1.9240511937030451,4.383793318780789,Brain Age 2: More Training in Minutes a Day,Misc,8.0,7.2,14.88,2007.0
0.38120232564025686,5.511589569695375,Call of Duty: Modern Warfare 3,Shooter,8.7,3.4,14.82,2011.0
1.9245753185191838,4.532518739846059,Call of Duty: Black Ops,Shooter,8.8,6.4,14.74,2010.0
3.0634650473439886,3.923839487524515,Halo 3,Shooter,9.6,7.9,14.5,2007.0
2.998310314411115,3.7926007787189597,Red Dead Redemption 2,Action-Adventure,9.8,7.7,13.94,2018.0
3.628621063741947,3.34909532367798,Super Mario Odyssey,Platform,9.9,8.9,13.76,2017.0
2.1400429094437197,4.0930323667196635,Call of Duty: Modern Warfare 2,Shooter,9.5,6.4,13.53,2009.0
0.23896274925024147,4.855084783179971,Call of Duty: WWII,Shooter,8.0,4.2,13.4,2017.0
0.15060906824666287,5.095753924897046,Call of Duty: Modern Warfare 3,Shooter,8.8,3.2,13.35,2011.0
3.2042390275793036,3.249637491774382,Super Smash Bros. Brawl,Fighting,9.2,8.9,13.29,2008.0
3.137302096323143,3.2928353627271565,Grand Theft Auto III,Action,9.5,8.5,13.1,2001.0
1.488866447190556,3.811473119597467,New Super Mario Bros. 2,Platform,7.5,7.3,13.08,2012.0
3.4870551371960756,3.1076617335450702,Portal 2,Shooter,9.7,9.0,13.06,2011.0
3.452236062989724,3.0178376993734033,Super Mario Galaxy,Platform,9.7,9.0,12.78,2007.0
1.664921169325172,3.8442578074509273,Call of Duty: Black Ops,Shooter,8.7,6.5,12.67,2010.0
2.6878039238811393,3.14700618374328,Super Mario 3D Land,Platform,8.9,8.4,12.41,2011.0
2.6425291113615055,2.9749441066037003,Animal Crossing: New Leaf,Simulation,8.6,8.7,12.1,2013.0
0.5375978855691121,4.364188716504267,Diablo III,Role-Playing,9.0,4.1,12.0,2012.0
2.016733006072097,3.2326403069991247,Gran Turismo 5,Racing,8.3,7.8,11.95,2010.0
-0.2534872191530119,4.603633756224142,FIFA 18,Sports,8.3,3.3,11.8,2017.0
2.6024905147079935,2.890076744878422,Gran Turismo 4,Racing,8.7,8.6,11.76,2005.0
2.4966939097633234,2.9015310937882863,Animal Crossing: Wild World,Simulation,8.5,8.6,11.75,2005.0
3.1698257817226794,2.807974489167435,The Legend of Zelda: Breath of the Wild,Action-Adventure,9.9,8.5,11.68,2017.0
2.848524598205529,2.800586371101882,Grand Theft Auto IV,Action,10.0,7.9,11.09,2008.0
2.263026993701377,2.7989912538505117,Super Mario 64 DS,Platform,8.6,8.2,11.06,2004.0
2.5602581322951203,2.638937477061619,Terraria,Platform,8.8,8.6,11.0,2011.0
0.7537848900420233,3.7791849235330193,FIFA 17,Sports,8.9,4.9,10.94,2016.0
1.7769297070060577,3.1562960103580067,Call of Duty: Modern Warfare 2,Shooter,9.5,6.4,10.61,2009.0
2.583721301050217,2.75991372697633,Grand Theft Auto IV,Action,10.0,7.5,10.57,2008.0
-1.5084542967325167,4.48110902133639,Call of Duty: Ghosts,Shooter,6.9,2.6,10.41,2013.0
1.4234751213248586,2.679105631790809,Just Dance 3,Misc,7.5,7.9,10.14,2011.0
-1.229614171198393,4.347297936773883,Call of Duty: Ghosts,Shooter,7.5,2.6,10.13,2013.0
0.47333756068786453,3.427012294702613,RollerCoaster Tycoon 3,Strategy,8.3,5.2,10.0,2004.0
2.4433822194498998,2.429536750203145,Halo: Reach,Shooter,9.3,8.1,9.97,2010.0
2.8369357006314764,2.1046358722242564,Portal,Shooter,9.0,9.2,9.97,2008.0
2.7307129731080946,2.1017517373282804,Call of Duty 4: Modern Warfare,Shooter,9.6,8.5,9.41,2007.0
0.9100178323339395,2.54731297154443,Wii Party,Misc,7.0,7.6,9.32,2010.0
1.0611204783598358,2.473702085590817,Mario Party DS,Misc,7.1,7.8,9.31,2007.0
-0.3321335027259592,3.031795348894032,Rust,Action-Adventure,6.1,6.1,9.15,2018.0
2.5684497103631805,1.9122719981148149,Marvel's Spider-Man,Action-Adventure,9.1,8.8,9.0,2018.0
3.017290926379998,1.73518136857689,Half-Life 2,Shooter,9.7,9.1,8.88,2004.0
2.507975839918693,1.9537211978416194,The Elder Scrolls V: Skyrim,Role-Playing,9.3,8.5,8.88,2011.0
-0.06026386940068911,2.843158902352916,Mario Party 8,Misc,6.5,6.3,8.85,2007.0
1.9810058473651,2.1451376873485706,Grand Theft Auto V,Action,9.0,7.8,8.72,2014.0
2.333245964967058,1.9663800606073165,Uncharted 4: A Thief's End,Action,9.2,8.3,8.7,2016.0
2.5164664680427635,1.759747269529261,Final Fantasy X,Role-Playing,9.0,8.9,8.6,2001.0
1.1416368868545037,2.475900616327471,Fallout 4,Role-Playing,8.6,6.6,8.48,2015.0
2.3895297109013804,1.716665597692043,Mario Kart 8,Racing,8.8,8.9,8.42,2014.0
1.8070433079423924,1.8702119039467762,Splatoon 2,Shooter,8.2,8.4,8.27,2017.0
-0.043737806016529324,3.093612566010398,FIFA 16,Sports,8.5,4.4,8.22,2015.0
2.405269587061331,1.7440311297516204,Halo 2,Shooter,9.6,8.2,8.0,2004.0
1.5250446141114216,2.001057179590665,The Sims 3,Simulation,8.5,7.6,7.96,2009.0
1.7020641187835235,1.870535770271216,Grand Theft Auto: Liberty City Stories,Action,8.8,7.7,7.72,2005.0
1.675933119709801,1.7110163567817775,Pokemon Platinum Version,Role-Playing,8.3,8.2,7.6,2009.0
0.5209107789842498,2.462294368959284,Call of Duty: Advanced Warfare,Shooter,8.5,5.7,7.53,2014.0
1.4678418493438448,1.8534891234514999,Call of Duty: World at War,Shooter,8.5,7.6,7.5,2008.0
2.8344907867966547,1.263605189175645,Super Mario Galaxy 2,Platform,9.7,9.1,7.41,2010.0
2.5731081203462587,1.3002610645013468,Super Smash Bros. Melee,Fighting,9.2,9.1,7.41,2001.0
1.3991539483259916,1.836904959979278,Battlefield 3,Shooter,8.5,7.5,7.35,2011.0
2.661249819198644,1.2616833758337032,The Legend of Zelda: Twilight Princess,Adventure,9.5,9.0,7.26,2006.0
1.3817444112228159,1.7919929428934454,Battlefield 3,Shooter,8.5,7.5,7.21,2011.0
2.0331953127503612,1.4030235085995513,Need for Speed Underground,Racing,8.6,8.7,7.2,2003.0
1.7225306211360925,1.510000594635806,The Binding of Isaac,Action,8.3,8.4,7.17,2011.0
1.3951924993859794,1.5186996316020644,Pokemon Emerald Version,Role-Playing,7.7,8.4,7.06,2005.0
1.7890247363945833,1.3603128520165004,Need for Speed Underground 2,Racing,8.3,8.6,6.9,2004.0
1.8910907262457162,1.3392344994453869,Mario Kart: Double Dash!!,Racing,8.5,8.6,6.88,2003.0
2.2042591880079696,1.330824803710655,Uncharted 3: Drake's Deception,Action,9.3,8.4,6.84,2011.0
2.546550998693828,1.1264031672060675,Uncharted 2: Among Thieves,Action,9.5,8.9,6.74,2009.0
2.2938897942139773,1.2776664389353738,Call of Duty 4: Modern Warfare,Shooter,9.5,8.4,6.72,2007.0
1.527937519190173,1.655634213596217,FIFA Soccer 12,Sports,9.2,7.2,6.65,2011.0
2.5254108464971146,1.0718671464589846,Red Dead Redemption,Action,9.5,8.9,6.57,2011.0
1.9498782423280208,1.188087426831637,Donkey Kong Country Returns,Platform,8.6,8.7,6.53,2010.0
1.1500738339116745,1.731446460052612,Assassin's Creed III,Action-Adventure,8.8,6.9,6.5,2012.0
1.8483196838740679,1.2657398126073303,Guild Wars,Role-Playing,8.7,8.4,6.5,2005.0
2.5667409034956905,1.0178752830820401,Red Dead Redemption,Action,9.5,9.0,6.5,2010.0
1.05324405992666,1.8397195280380279,The Elder Scrolls V: Skyrim,Role-Playing,9.0,6.5,6.49,2011.0
1.9516459055086732,1.340020849117323,Final Fantasy XII,Role-Playing,9.4,7.9,6.4,2006.0
0.9651168962169111,1.5519272146616516,Tomodachi Life,Simulation,7.8,7.6,6.4,2014.0
1.2292487018044007,1.5960500523094185,Halo 3: ODST,Shooter,8.7,7.2,6.35,2009.0
0.11130167816774988,2.134986776383461,FIFA 15,Sports,8.1,5.6,6.32,2014.0
2.0191048033046486,1.0270270093251095,Kingdom Hearts,Role-Playing,8.5,9.0,6.3,2002.0
2.638209172212231,0.8810195453444009,The Last of Us,Action-Adventure,9.5,9.2,6.27,2013.0
0.8317170782638538,1.5105942140504043,Big Brain Academy,Misc,7.7,7.5,6.15,2006.0
2.4107120259922974,0.936586937831347,Metal Gear Solid 2: Sons of Liberty,Action,9.5,8.8,6.05,2001.0
2.2999412675895763,0.9352092818595444,Metal Gear Solid 4: Guns of the Patriots,Action,9.3,8.8,6.0,2008.0
1.8292070989897522,1.018978534773862,Euro Truck Simulator 2,Simulation,8.5,8.7,5.98,2013.0
2.1364032379185534,0.9767401556089922,Super Mario Sunshine,Platform,9.2,8.6,5.91,2002.0
1.3328682144086688,1.5104751851687181,LittleBigPlanet,Platform,9.4,6.8,5.85,2008.0
2.4296583924296478,0.8248510524869034,Super Mario 3D World,Platform,9.5,8.9,5.8,2013.0
0.16859812862010945,1.57989898997264,Link's Crossbow Training,Shooter,6.9,7.1,5.79,2007.0
1.4506073067439205,1.1481568132144215,New Super Mario Bros. U,Platform,8.4,8.1,5.77,2012.0
1.7528125987957133,1.0009350413071951,Luigi's Mansion: Dark Moon,Adventure,8.6,8.5,5.75,2013.0
2.363702937129932,0.796894214127461,Super Mario World: Super Mario Advance 2,Platform,9.4,8.9,5.69,2002.0
1.5780660304251208,0.9214425162122025,LEGO Star Wars: The Complete Saga,Action,8.0,8.8,5.66,2007.0
0.09567218111153869,1.4971167896345883,Cooking Mama,Simulation,6.6,7.3,5.66,2006.0
2.457309527418588,0.7355711756853759,The Legend of Zelda: Ocarina of Time 3D,Action-Adventure,9.5,9.0,5.62,2011.0
0.9209048684721919,1.3509459776085944,Super Mario Advance,Platform,8.2,7.3,5.57,2001.0
1.9895698669449688,0.882330464245107,Assassin's Creed II,Action,9.0,8.6,5.57,2009.0
1.1185570939438267,1.2183865558316487,Assassin's Creed,Action,8.2,7.7,5.55,2007.0
2.34953327714207,0.7971835553589873,Batman: Arkham City,Action,9.6,8.7,5.54,2011.0
1.8352440372227141,1.0028913797420504,Forza Motorsport 3,Racing,9.2,8.1,5.5,2009.0
1.7217241396828995,0.9207350107967789,Dragon Quest IX: Sentinels of the Starry Skies,Role-Playing,8.6,8.5,5.5,2010.0
2.385627118274528,0.6559969765677411,Final Fantasy IX,Role-Playing,9.2,9.2,5.5,2000.0
1.0645462843110134,1.2580870843324812,Final Fantasy X-2,Role-Playing,8.3,7.5,5.5,2003.0
1.1581528745996692,1.1967640458903963,Call of Duty: World at War,Shooter,8.4,7.6,5.43,2008.0
2.2268178730724464,0.7281485325269088,Super Mario Advance 4: Super Mario Bros. 3,Platform,9.2,8.9,5.43,2003.0
0.17262203468331055,1.4296670899831962,Crash Bandicoot: The Wrath of Cortex,Platform,6.9,7.2,5.42,2001.0
0.7389591323225934,1.3265681557237368,Final Fantasy XIII,Role-Playing,8.0,7.2,5.35,2010.0
0.845753906642666,1.3361104853623442,Gran Turismo 5 Prologue,Racing,8.3,7.1,5.35,2008.0
2.2669043917065106,0.6709486679295475,Super Smash Bros. for Wii U,Fighting,9.2,9.0,5.35,2014.0
2.1083405154935395,0.7253115465606605,Assassin's Creed II,Action,9.1,8.8,5.3,2009.0
0.4168405330196411,1.3303105202436079,Super Mario Party,Party,7.3,7.3,5.3,2018.0
0.4106228411970784,1.3142705141415243,Just Dance 2,Misc,7.3,7.3,5.25,2010.0
2.1086025779016087,0.7996742570932958,Madden NFL 2004,Sports,9.5,8.4,5.23,2003.0
0.02903069910136455,1.798980146841379,Call of Duty: Advanced Warfare,Shooter,8.3,5.5,5.22,2014.0
1.5801102911564764,0.8213686469865064,Fallout: New Vegas,Role-Playing,8.3,8.6,5.22,2010.0
1.8277973421782756,0.6572733703755319,Kingdom Hearts II,Role-Playing,8.3,9.1,5.2,2006.0
2.1481816651384933,0.6859003592913545,God of War III,Action,9.2,8.8,5.2,2010.0
0.9647532307613886,1.0691515024891545,Nintendo Land,Party,7.8,7.9,5.19,2012.0
1.9881288815718978,0.7548439140301061,Guitar Hero II,Misc,9.2,8.5,5.12,2006.0
1.1716343496007489,1.1077735103203952,Resident Evil 5,Action,8.6,7.5,5.1,2009.0
0.25307382777846676,1.4817814591817986,Fable III,Role-Playing,7.8,6.5,5.1,2010.0
0.08503568920865832,1.38275158553278,Mario & Sonic at the Olympic Games,Sports,7.0,7.0,5.1,2008.0
1.3648031595925554,0.9268047290056742,Grand Theft Auto: Vice City Stories,Action,8.4,8.1,5.08,2006.0
1.4715979339126273,0.9363470586442815,FIFA Soccer 11,Sports,8.7,8.0,5.08,2010.0
0.9565558936069806,1.1032695271508186,Final Fantasy XV,Role-Playing,8.1,7.6,5.07,2016.0
0.5079934334171895,1.4468742550820692,Fallout 4,Role-Playing,8.4,6.4,5.03,2015.0
1.9776898366775768,0.7647572589228814,Gears of War,Shooter,9.4,8.3,5.0,2006.0
1.6774808833765873,0.953972387927051,Gears of War 2,Shooter,9.4,7.7,5.0,2008.0
0.6588507104539744,1.3910520464565108,Halo 5: Guardians,Shooter,8.6,6.5,5.0,2015.0
2.1800708466181495,0.6628185193556572,Halo: Combat Evolved,Shooter,9.5,8.6,5.0,2001.0
1.3979191860177662,0.8147795024297038,Guitar Hero III: Legends of Rock,Misc,8.2,8.4,4.98,2007.0
1.4579190119029894,0.9010590452196977,Uncharted: Drake's Fortune,Action,8.7,8.0,4.97,2007.0
1.8636792011595393,0.7181782446337206,Fallout 3,Role-Playing,9.0,8.5,4.96,2008.0
1.647602575790369,0.6926775829156725,Splatoon,Shooter,8.4,8.7,4.94,2015.0
1.659563914876231,0.8524863376366376,Madden NFL 06,Sports,9.1,8.0,4.91,2005.0
2.012049401467299,0.6559400335673291,Stardew Valley,Simulation,9.2,8.6,4.91,2016.0
1.8472511400128069,0.6021115182356693,Dragon Quest VIII: Journey of the Cursed King,Role-Playing,8.6,8.9,4.9,2005.0
0.8288830294982639,1.113553887297764,Assassin's Creed,Action,8.2,7.3,4.83,2007.0
-0.2883111937520959,1.6912759672483313,LEGO Star Wars: The Complete Saga,Action,7.8,5.5,4.77,2007.0
1.640910839408543,0.8043663193303877,The Legend of Zelda: Phantom Hourglass,Adventure,9.1,8.0,4.76,2007.0
2.1990172130555012,0.5510826340112133,Batman: Arkham City,Action,9.5,8.7,4.75,2011.0
0.4393033741230136,1.01176870170514,Driver 2,Action,7.0,7.8,4.73,2000.0
1.2518219220115143,0.6670037790816555,The Simpsons: Hit & Run,Racing,7.7,8.7,4.7,2003.0
0.3803372627274309,1.5493100030897042,World of Warcraft: Cataclysm,MMO,9.0,5.6,4.7,2010.0
1.4353066457716117,0.953255088440943,Tony Hawk's Pro Skater 2,Sports,9.3,7.4,4.68,2000.0
1.6342024096077588,0.8239036678844139,Monster Hunter: World,Action,9.3,7.8,4.67,2018.0
0.5976385747658329,1.0673458882627709,Gran Turismo,Racing,7.7,7.4,4.67,2009.0
1.2615415533574617,0.8026078540337322,The Lord of the Rings: The Two Towers,Action,8.3,8.1,4.67,2002.0
2.17836779883701,0.460969258608021,God of War,Action,9.3,8.9,4.62,2005.0
1.7210838766766716,0.6899665901356654,Forza Motorsport 4,Racing,9.1,8.2,4.6,2011.0
1.5097360357764413,0.695086610627338,Guitar Hero III: Legends of Rock,Misc,8.6,8.3,4.6,2007.0
1.966283850969446,0.5194553110838587,Mario & Luigi: Bowser's Inside Story,Role-Playing,9.1,8.7,4.56,2009.0
0.060948950866292255,1.1231583028176448,Mario & Sonic at the Olympic Winter Games,Sports,6.8,7.3,4.54,2009.0
0.6061313611662266,1.2918933498551213,Overwatch,Shooter,8.8,6.3,4.54,2016.0
1.771380764634907,0.7327934458342729,Madden NFL 2005,Sports,9.5,7.9,4.53,2004.0
1.3531684983142727,0.7914428463553945,Guitar Hero III: Legends of Rock,Misc,8.7,7.9,4.53,2007.0
0.01515217180684515,1.2208921945175033,Dead Island,Action,7.1,6.9,4.52,2011.0
2.2635149895631894,0.3594015342949655,Warcraft III: Reign of Chaos,Strategy,9.3,9.1,4.5,2002.0
1.6484032981572119,0.5893957124695588,Professor Layton and the Curious Village,Adventure,8.7,8.5,4.49,2008.0
1.393745754926559,0.6986656271019243,Madden NFL 07,Sports,8.5,8.2,4.49,2006.0
0.9854984889409845,0.8751304252470691,Spider-Man: The Movie,Action,8.2,7.7,4.48,2002.0
2.0073685389789118,0.4832521250349686,The Elder Scrolls IV: Oblivion,Role-Playing,9.2,8.7,4.47,2009.0
2.3115701697815085,0.37802371022468423,The Legend of Zelda: The Wind Waker,Adventure,9.6,8.9,4.43,2003.0
1.3472128688997795,0.8497655507859463,Tony Hawk's Pro Skater 3,Sports,9.1,7.5,4.41,2001.0
1.8383489244526616,0.455376960698168,Winning Eleven: Pro Evolution Soccer 2007,Sports,8.8,8.8,4.39,2007.0
1.3287884690022436,0.691705467290953,Resistance: Fall of Man,Shooter,8.5,8.1,4.37,2006.0
0.3405251833677483,0.9359811862709742,Animal Crossing: City Folk,Simulation,7.1,7.6,4.32,2008.0
1.4268784747707293,0.6787917883866437,Monster Hunter Generations,Action,8.8,8.0,4.3,2016.0
1.9292230690231813,0.40542659714330476,Batman: Arkham Asylum,Action,9.0,8.8,4.28,2009.0
2.131113340985534,0.3390652122321887,God of War II,Action,9.3,8.9,4.24,2007.0
1.6138295929399717,0.4817830009698395,Daxter,Platform,8.6,8.6,4.23,2006.0
1.2613441063489037,0.6783293050391482,Super Paper Mario,Platform,8.5,8.0,4.23,2007.0
1.2180344040184816,0.7824791991798401,Assassin's Creed: Revelations,Action,8.8,7.6,4.23,2011.0
2.0230750283009478,0.32631488137316544,Metal Gear Solid 3: Snake Eater,Action,9.0,9.0,4.23,2004.0
0.5461627638425971,0.9713951928817979,Assassin's Creed: Revelations,Action,7.9,7.2,4.22,2011.0
1.1065108452294692,0.7423161873315114,FIFA Soccer 06,Sports,8.4,7.8,4.21,2005.0
1.7146520444265927,0.45749664717830846,Monster Hunter 4 Ultimate,Role-Playing,8.8,8.6,4.2,2015.0
1.3243384403603324,0.8275988834745565,Street Fighter IV,Fighting,9.3,7.3,4.19,2009.0
1.0206442409549155,0.9894013314894211,FIFA Soccer 12,Sports,9.2,6.8,4.18,2011.0
-1.370345129845889,2.0568989513972324,Call of Duty: Ghosts,Shooter,7.5,3.8,4.17,2013.0
0.9457052612765835,0.7724743861937371,Just Cause 2,Action,8.2,7.7,4.16,2010.0
1.420432107378014,0.7726918474733043,Madden NFL 2003,Sports,9.4,7.4,4.14,2002.0
0.9372458617141065,0.732229700322766,Batman: Arkham Knight,Action,8.1,7.8,4.11,2015.0
1.0440406360341794,0.7417720299613729,FIFA 07 Soccer,Sports,8.4,7.7,4.11,2006.0
-1.5403629137475428,2.008027108511961,The Sims 4,Simulation,7.0,4.0,4.1,2014.0
1.2359659076614726,0.5575952474262346,Fallout: New Vegas,Role-Playing,8.2,8.3,4.08,2010.0
1.0378229442116167,0.7257320238592901,Far Cry 4,Shooter,8.4,7.7,4.06,2014.0
-2.0083834883245104,1.5697509087736587,Carnival Games,Misc,4.2,6.0,4.06,2007.0
1.7027240921786473,0.48199066817872216,Forza Motorsport 2,Racing,9.1,8.3,4.05,2007.0
1.59368761011866,0.44824365877122685,Tekken Tag Tournament,Fighting,8.7,8.5,4.05,2000.0
1.7898509282366721,0.3302649131019191,Diablo II,Role-Playing,8.8,8.8,4.0,2000.0
-0.38782980802733824,0.8318117039889135,Just Dance,Misc,5.4,8.0,4.0,2009.0
1.7898509282366721,0.3302649131019191,Super Mario Maker,Platform,8.8,8.8,4.0,2015.0
1.4508156880850889,0.6720392957845559,World of Warcraft: Wrath of the Lich King,MMO,9.3,7.6,4.0,2008.0
1.389572323835353,0.582551751774145,Fallout 3,Role-Playing,8.8,8.0,4.0,2008.0
1.6975045697314857,0.4869473406251114,The Elder Scrolls V: Skyrim,Role-Playing,9.2,8.2,3.99,2011.0
0.6843559816641042,0.9934330372408176,NBA 2K16,Sports,8.7,6.7,3.98,2015.0
1.7906037286229626,0.36905026897844595,Left 4 Dead 2,Shooter,9.0,8.6,3.97,2009.0
0.31244792580009884,1.0109225792666618,Far Cry 5,Action,7.9,6.8,3.95,2018.0
0.6203801716962328,0.9153181681176276,Battlefield 4,Shooter,8.3,7.0,3.94,2013.0
1.4299042114585272,0.5075632098487295,Assassin's Creed IV: Black Flag,Action-Adventure,8.7,8.2,3.94,2013.0
1.4697286676845231,0.37600063471873296,EA Sports Active,Sports,8.3,8.7,3.93,2009.0
1.6275564369301614,0.3750037880717833,Half-Life 2: Episode One,Shooter,8.7,8.6,3.92,2006.0
1.6751041857513014,0.33705193079692186,Tony Hawk's Underground,Sports,8.7,8.7,3.9,2003.0
1.5680640424421186,0.34529827848636946,Professor Layton and the Diabolical Box,Adventure,8.5,8.7,3.88,2009.0
0.6972966384300874,0.6635656927448562,Sports Champions,Sports,7.6,7.9,3.88,2010.0
0.7595381720552251,0.7740499153037388,MotorStorm,Racing,8.2,7.4,3.87,2007.0
1.8324412170187203,0.37163243880608166,World Soccer Winning Eleven 8 International,Sports,9.3,8.4,3.85,2005.0
1.0398338181050555,0.4413553789122142,Monster Hunter Freedom Unite,Role-Playing,7.7,8.5,3.8,2009.0
0.4799931681153628,0.7270084176670817,LEGO Indiana Jones: The Original Adventures,Adventure,7.5,7.6,3.76,2008.0
0.37544010153520446,0.7416707677973622,The Sims: Unleashed,Simulation,7.3,7.6,3.76,2002.0
1.3017239159526308,0.4612735367910936,Ratchet & Clank: Size Matters,Platform,8.5,8.2,3.75,2007.0
0.687610393922056,0.7122643935141585,Harry Potter and the Sorcerer's Stone,Action,8.0,7.5,3.73,2001.0
-0.04746540414012793,1.3725236517348502,FIFA 17,Sports,8.8,5.2,3.71,2016.0
1.960652741086211,0.18370349768038793,Spyro: Year of the Dragon,Platform,9.1,8.9,3.71,2000.0
2.115240633216534,0.13750529271608009,The Legend of Zelda: A Link Between Worlds,Adventure,9.3,9.0,3.71,2013.0
0.9430207375390001,0.6417798347583196,FIFA Soccer 2005,Sports,8.4,7.6,3.7,2004.0
1.7122295830970786,0.40116480627552675,The Legend of Zelda: Skyward Sword,Adventure,9.4,8.1,3.67,2011.0
1.966887126327731,0.2918948916431612,Tony Hawk's Pro Skater 4,Sports,9.6,8.4,3.67,2002.0
0.7610416145514843,0.43309923715208287,Midnight Club 3: DUB Edition,Racing,7.2,8.5,3.66,2005.0
-0.35093308625171477,1.0058646446562625,MySims,Simulation,6.7,6.8,3.66,2007.0
0.8778013892066155,0.5604569644147127,SOCOM: U.S. Navy SEALs,Shooter,8.0,7.9,3.65,2002.0
0.24179707286935873,1.136647834418877,Battlefield 4,Shooter,8.7,5.9,3.64,2013.0
1.849636613694379,0.20011451903664032,Jak and Daxter: The Precursor Legacy,Platform,9.0,8.8,3.64,2001.0
0.9798673790577487,0.539378611843599,Pro Evolution Soccer 2008,Sports,8.2,7.9,3.63,2008.0
1.197940343177722,0.6068726306585898,FIFA Soccer 10,Sports,9.0,7.5,3.63,2009.0
0.6848946416228786,0.8157884562620692,Assassin's Creed Syndicate,Action,8.6,6.9,3.6,2015.0
0.3440895800143222,0.5871080267543112,Cooking Mama 2: Dinner With Friends,Simulation,6.9,8.0,3.58,2007.0
0.1292920381239035,1.1676395318827675,Battlefield 4,Shooter,8.7,5.7,3.54,2013.0
0.9709172415170502,0.5347112806287372,Grand Theft Auto: Liberty City Stories,Action,8.3,7.8,3.54,2006.0
0.15690978627492627,0.8940568793598606,The Getaway,Action,7.7,6.8,3.54,2003.0
1.8394429377891668,0.19223918660136252,Batman: Arkham Asylum,Action,9.1,8.7,3.54,2009.0
1.6380600972239954,0.3151746047170574,Assassin's Creed: Brotherhood,Action,9.1,8.3,3.53,2010.0
0.9763988263722799,0.6041173187149842,Resident Evil 5,Action,8.6,7.5,3.53,2009.0
0.5838435145661053,0.9500148752423446,NBA 2K17,Sports,9.0,6.3,3.52,2016.0
1.0274318212978464,0.5935781424294271,FIFA Soccer 11,Sports,8.7,7.5,3.52,2010.0
1.227571123498506,0.46743472309331463,Left 4 Dead,Shooter,8.7,7.9,3.52,2008.0
0.7314609144875749,0.8489913082994266,Fable II,Role-Playing,9.0,6.6,3.5,2008.0
1.5365015387700414,0.3928269904927523,World of Warcraft: The Burning Crusade,MMO,9.2,8.0,3.5,2007.0
0.1073823921219415,0.9821667673984689,FIFA Soccer 2004,Sports,8.0,6.4,3.49,2003.0
0.01923853499323425,0.602223066161403,Pokemon Mystery Dungeon: Blue Rescue Team,Role-Playing,6.3,8.0,3.49,2006.0
1.7296703487618477,0.21185820917803092,Battlefield: Bad Company 2,Shooter,9.0,8.6,3.48,2010.0
1.1635953135306345,0.3893198539701253,Borderlands,Shooter,8.3,8.2,3.48,2009.0
0.39613743773424864,0.6897169168779149,Mario & Sonic at the Olympic Winter Games,Sports,7.6,7.4,3.47,2009.0
0.6838943139711541,0.37627038780889016,Guitar Hero: On Tour,Misc,7.1,8.5,3.46,2008.0
0.5402695915512913,0.5612806689456928,LEGO Batman: The Videogame,Adventure,7.5,7.8,3.44,2008.0
0.9495150269122675,0.40581254934901934,Tekken 4,Fighting,7.9,8.2,3.44,2002.0
1.6756595391290348,0.2515587376788633,LittleBigPlanet 2,Platform,9.1,8.4,3.43,2011.0
-0.19604974487540525,1.2183319259459682,Destiny,Shooter,8.3,5.5,3.41,2014.0
1.24599336511972,0.2069734166836004,Spider-Man 2,Action,7.9,8.8,3.41,2004.0
0.36825546889883387,0.470415468963479,Crash Bash,Misc,6.8,8.2,3.39,2000.0
1.5091270013318074,0.2300995757828962,Tekken: Dark Resurrection,Fighting,8.7,8.5,3.37,2006.0
0.49822012100434077,0.7607899521674909,The Elder Scrolls V: Skyrim Special Edition,Role-Playing,8.3,6.9,3.36,2016.0
